meal_id,meal_name,meal_type,tagline,prep_time,ingredients,method,nutrition,why_this_meal,tags
S-0006,Hard-Boiled Eggs with Fermented Pickles,Snack,Protein & Probiotics Duo,15 minutes (cook time),"{""serving_size"":""1 serving"",""list"":[{""item"":""Eggs"",""quantity"":""2 large""},{""item"":""Fermented pickles or sauerkraut"",""quantity"":""1/4 cup (look for naturally fermented in brine, not vinegar-based)""},{""item"":""Salt and pepper"",""quantity"":""to taste""}]}","[""step 1: Place the eggs in a saucepan and cover with water. Bring to a boil, then turn off heat and cover. Let sit ~10–12 minutes (for fully hard-boiled). Transfer eggs to cold water, then peel."",""step 2: Slice the hard-boiled eggs in half. Sprinkle with a little salt and pepper if desired."",""step 3: Serve with a side of fermented pickles or sauerkraut. Eat a bite of pickle with each bite of egg for a contrast of flavor.""]","{""serving_unit"":""per 1 serving"",""summary"":""Very low-carb, high-protein snack with healthy fats and beneficial probiotics from the fermented veggies."",""details"":{""Calories"":""160 kcal"",""Protein"":""12 g"",""Carbs"":""2 g"",""Fiber"":""0 g"",""Fat"":""11 g"",""Saturated_Fat"":""3 g"",""Sugars"":""1 g"",""Sodium"":""450 mg""}}","Hard-boiled eggs are nature’s grab-and-go protein snack, each egg providing about 6 g of complete protein plus vitamins like B12 and D, and minerals like selenium. They’re great for muscle repair and sustaining energy. Pairing eggs with naturally fermented pickles or sauerkraut adds a dose of probiotics which support gut health and improve digestion. This combo is also rich in electrolytes (sodium from brine, potassium from eggs), making it useful for rehydration and muscle function. It’s a simple snack that delivers on protein for recovery and live beneficial bacteria for a happy gut.","[""Recovery"",""Better Performance"",""Energy""]"
S-0007,Steamed Edamame with Sea Salt & Chili,Snack,Plant Protein Popper,8 minutes,"{""serving_size"":""1 serving (Recipe makes 2 servings)"",""list"":[{""item"":""Edamame in pods"",""quantity"":""2 cups (usually found frozen; can be prepared shelled too, but in-pod is fun for snacking) - for 2 servings""},{""item"":""Sea salt"",""quantity"":""to taste (a pinch of coarse or flaky salt) - for 2 servings""},{""item"":""Red chili flakes"",""quantity"":""a pinch (optional, for a kick) - for 2 servings""}]}","[""step 1: If using frozen edamame in pods, boil or steam them according to package directions (typically 5 minutes in boiling water until tender). Drain."",""step 2: While hot, toss the edamame with a sprinkle of sea salt. Add red chili flakes if you enjoy some spice."",""step 3: To eat, pop the edamame beans out of the pods with your teeth (do not eat the pods). Discard pods after removing beans.""]","{""serving_unit"":""per 1 serving"",""summary"":""A great source of plant protein and fiber, plus iron and calcium. Low in calories for the amount of nutrients."",""details"":{""Calories"":""120 kcal"",""Protein"":""11 g"",""Carbs"":""10 g"",""Fiber"":""5 g"",""Fat"":""5 g"",""Saturated_Fat"":""0.5 g"",""Sugars"":""2 g"",""Sodium"":""250 mg""}}","Edamame (young soybeans) are a fantastic snack for athletes – one cup in pods provides roughly 10 g protein and 5 g fiber, along with omega-3 fats and micronutrients like iron, magnesium, and folate. The protein in edamame contains all essential amino acids, supporting muscle maintenance and recovery. Its fiber aids satiety and gut health. Lightly salted edamame can also help replenish some sodium lost in sweat after workouts, and the chili flakes add a metabolism boost and extra antioxidants. It’s a fun, whole-food snack that keeps your hands busy and your body fueled, all while being very easy on the stomach.","[""Recovery"",""Energy"",""Better Performance""]"
S-0008,Kefir Green Smoothie Shot,Snack,Digestive Booster Shot,3 minutes,"{""serving_size"":""1 serving (~8 oz)"",""list"":[{""item"":""Plain kefir"",""quantity"":""1/2 cup (a fermented milk drink)""},{""item"":""Spinach or kale"",""quantity"":""1/2 cup (a small handful)""},{""item"":""Pineapple"",""quantity"":""1/2 cup chunks (frozen or fresh)""},{""item"":""Ginger"",""quantity"":""1/2 teaspoon, grated (or a small slice of fresh ginger)""}]}","[""step 1: Combine kefir, spinach/kale, pineapple, and ginger in a blender."",""step 2: Blend until completely smooth (it will be a small volume, like a mini-smoothie). Add a splash of water if needed to blend."",""step 3: Pour into a small glass and drink it as a “shot” or sip slowly. Best if consumed immediately.""]","{""serving_unit"":""per 1 serving"",""summary"":""A low-calorie, nutrient-dense shot rich in probiotics and enzymes."",""details"":{""Calories"":""80 kcal"",""Protein"":""4 g"",""Carbs"":""12 g"",""Fiber"":""1 g"",""Fat"":""2 g"",""Saturated_Fat"":""1 g"",""Sugars"":""10 g"",""Sodium"":""40 mg""}}","Sometimes you want just a quick pick-me-up of nutrients. This green smoothie shot provides probiotics from kefir (which has more diverse cultures than yogurt), aiding gut health and digestion. The greens (spinach or kale) offer folate, iron, and chlorophyll, while pineapple supplies bromelain (an enzyme that can reduce inflammation and aid digestion) along with vitamin C. Ginger further supports digestion and has anti-nausea and anti-inflammatory effects. Together, this small volume “shot” can help settle the stomach, provide a quick dose of recovery nutrients, and support hydration. It’s great as a pre-workout primer or a post-meal digestive aid.","[""Recovery"",""Better Performance"",""Energy""]"
S-0009,Carrots & Hummus,Snack,Crunchy Prebiotic Snack,5 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Carrots"",""quantity"":""2 medium, peeled and cut into sticks (or use baby carrots, ~1 cup)""},{""item"":""Hummus"",""quantity"":""1/4 cup (choose a brand with simple ingredients or homemade)""}]}","[""step 1: Portion out the hummus into a small bowl."",""step 2: Dip carrot sticks into hummus and enjoy. (For variety, you can include cucumber slices or bell pepper strips as well.)""]","{""serving_unit"":""per 1 serving"",""summary"":""High in vitamin A and fiber from carrots, and healthy fats plus protein from hummus (chickpeas and tahini)."",""details"":{""Calories"":""150 kcal"",""Protein"":""4 g"",""Carbs"":""16 g"",""Fiber"":""6 g"",""Fat"":""8 g"",""Saturated_Fat"":""1 g"",""Sugars"":""7 g"",""Sodium"":""250 mg""}}","Raw carrots are one of the best sources of prebiotic fiber (particularly pectin) which feeds good gut bacteria. They’re also high in vitamin A (beta-carotene) for immune support and vision. Pairing carrots with hummus not only makes them tastier but also adds protein and healthy fats. Hummus, made from chickpeas and sesame (tahini), provides protein, additional fiber, and minerals like magnesium and iron. The fat from the olive oil/tahini in hummus helps absorb the fat-soluble vitamins from carrots. This combo is low in calories but quite filling, making it an excellent mid-day snack that supports gut health, steady energy, and muscle recovery (thanks to plant protein and iron).","[""Recovery"",""Energy"",""Better Performance""]"
S-0010,Chocolate Greek Yogurt Dip with Strawberries,Snack,Recovery Dessert Swap,5 minutes,"{""serving_size"":""1 serving (Recipe makes 1-2 servings)"",""list"":[{""item"":""Greek yogurt"",""quantity"":""1 cup (plain, 2% or full-fat) - for 1-2 servings""},{""item"":""Cocoa powder"",""quantity"":""1 tablespoon (unsweetened) - for 1-2 servings""},{""item"":""Honey or maple syrup"",""quantity"":""2 teaspoons (adjust to taste) - for 1-2 servings""},{""item"":""Vanilla extract"",""quantity"":""1/4 teaspoon - for 1-2 servings""},{""item"":""Strawberries"",""quantity"":""1 cup (for dipping, can also use other fruits like banana slices or apple slices) - for 1-2 servings""}]}","[""step 1: In a bowl, mix the Greek yogurt, cocoa powder, honey, and vanilla extract until smooth and well combined. The yogurt will turn into a creamy chocolate dip. Adjust sweetness by adding a bit more honey if needed."",""step 2: Wash the strawberries and pat dry."",""step 3: Serve the chocolate yogurt dip with strawberries for dipping. This can be eaten as a snack or healthy dessert.""]","{""serving_unit"":""per 1 serving"",""summary"":""Much higher in protein and lower in sugar than chocolate fondue or pudding. Rich in antioxidants from cocoa and strawberries."",""details"":{""Calories"":""200 kcal"",""Protein"":""15 g"",""Carbs"":""25 g"",""Fiber"":""4 g"",""Fat"":""5 g"",""Saturated_Fat"":""3 g"",""Sugars"":""18 g"",""Sodium"":""50 mg""}}","This snack feels indulgent but is very nutritious. Greek yogurt provides protein (for muscle repair) and probiotics (for gut health), transforming into a “chocolate dip” with just cocoa and a bit of honey. Cocoa powder is rich in flavonoids, which improve blood flow and reduce inflammation. Strawberries add vitamin C and more antioxidants, and their natural sweetness complements the tangy yogurt. Unlike typical chocolate dips or desserts, this combo has minimal added sugar and plenty of protein and fiber, so it satisfies a sweet craving while actually aiding recovery. It’s perfect as a post-dinner snack to boost protein intake or a midday treat that won’t cause an energy crash.","[""Recovery"",""Energy"",""Better Performance""]"
S-0011,Nuts & Seeds Trail Mix (with Dark Chocolate),Snack,Antioxidant Crunch Mix,5 minutes,"{""serving_size"":""1 serving (~1/4 cup) (Recipe makes ~4 servings)"",""list"":[{""item"":""Almonds"",""quantity"":""1/2 cup (raw or roasted, unsalted) - for 4 servings""},{""item"":""Walnuts"",""quantity"":""1/2 cup (halves, raw or roasted) - for 4 servings""},{""item"":""Pumpkin seeds (pepitas)"",""quantity"":""1/4 cup (roasted, unsalted) - for 4 servings""},{""item"":""Sunflower seeds"",""quantity"":""1/4 cup (roasted, unsalted) - for 4 servings""},{""item"":""Dark chocolate chips or chunks"",""quantity"":""1/4 cup (70% cocoa or higher) - for 4 servings""},{""item"":""Dried cranberries or raisins"",""quantity"":""1/4 cup (optional, for a touch of sweetness) - for 4 servings""}]}","[""step 1: In a large bowl, combine all ingredients: almonds, walnuts, pumpkin seeds, sunflower seeds, dark chocolate, and dried fruit (if using)."",""step 2: Toss to mix. Portion out 1/4 cup to 1/3 cup per serving."",""step 3: Store in an airtight container. This trail mix will keep for a couple of weeks.""]","{""serving_unit"":""per 1 serving"",""summary"":""High in healthy fats (omega-3s from walnuts, mono-unsaturated fats from almonds), with a bit of natural sugar and antioxidants from dark chocolate and dried fruit."",""details"":{""Calories"":""200 kcal"",""Protein"":""6 g"",""Carbs"":""10 g"",""Fiber"":""3 g"",""Fat"":""16 g"",""Saturated_Fat"":""4 g"",""Sugars"":""5 g"",""Sodium"":""20 mg""}}","This DIY trail mix is calibrated for recovery and energy. Nuts and seeds provide protein, fiber, and essential fats: omega-3 fatty acids in walnuts reduce inflammation, magnesium in pumpkin seeds aids muscle relaxation, and almonds offer vitamin E for tissue repair. The dark chocolate (70%+) adds antioxidants (flavanols) that improve blood flow and reduce exercise-induced stress, plus it satisfies sweet cravings in a healthier way. A small amount of dried fruit provides quick carbs to replenish glycogen without overloading on sugar. Together, this mix delivers sustained energy and a wealth of micronutrients like zinc, magnesium, and B-vitamins. It’s an excellent grab-and-go snack for before or after a workout, or during a long day when you need a concentrated source of fuel that also supports heart and gut health (nuts and seeds fiber feed good gut bacteria).","[""Recovery"",""Energy"",""Better Performance""]"
S-0012,Golden Turmeric Protein Shake,Snack,Inflammation-Fighting Shake,3 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Milk"",""quantity"":""1 cup (dairy or unsweetened plant-based)""},{""item"":""Protein powder"",""quantity"":""1 scoop (vanilla flavor works well)""},{""item"":""Banana"",""quantity"":""1/2 (frozen for creaminess)""},{""item"":""Turmeric"",""quantity"":""1/2 teaspoon (ground)""},{""item"":""Cinnamon"",""quantity"":""1/4 teaspoon""},{""item"":""Ginger"",""quantity"":""1/4 teaspoon (ground, or a small slice of fresh)""},{""item"":""Honey"",""quantity"":""1 teaspoon (optional, for sweetness)""},{""item"":""Black pepper"",""quantity"":""a pinch (enhances turmeric absorption)""}]}","[""step 1: Add all ingredients to a blender: milk, protein powder, banana, turmeric, cinnamon, ginger, honey (if using), and a tiny pinch of black pepper."",""step 2: Blend on high until smooth and golden in color. Add a few ice cubes if you want it colder or thicker."",""step 3: Pour into a glass and enjoy cold. Best consumed immediately.""]","{""serving_unit"":""per 1 serving"",""summary"":""High in protein with additional carbs from banana, and loaded with anti-inflammatory spices."",""details"":{""Calories"":""250 kcal"",""Protein"":""25 g"",""Carbs"":""30 g"",""Fiber"":""4 g"",""Fat"":""4 g"",""Saturated_Fat"":""2 g"",""Sugars"":""15 g"",""Sodium"":""150 mg""}}","This shake combines the muscle-repair benefits of protein with the potent anti-inflammatory and antioxidant properties of turmeric and ginger. Curcumin in turmeric, especially when paired with black pepper (which improves its bioavailability), helps combat inflammation from intense exercise. Ginger aids digestion and further reduces inflammation and muscle soreness. The banana adds carbs to refuel glycogen and potassium to prevent cramps. Cinnamon helps with blood sugar control and adds flavor. This is a great post-workout shake to speed recovery – you get fast-absorbing protein for muscle repair, plus compounds that lower inflammation and oxidative stress. And unlike many store-bought shakes, it has no artificial additives and includes whole-food ingredients that support your gut (spices can promote beneficial gut bacteria).","[""Recovery"",""Energy"",""Better Performance""]"
S-0013,Whole Grain Banana Protein Muffins,Snack,Pre-workout Power Muffins,30 minutes,"{""serving_size"":""1 muffin (Recipe makes 12 muffins)"",""list"":[{""item"":""Ripe bananas"",""quantity"":""2 (mashed) - for 12 muffins""},{""item"":""Eggs"",""quantity"":""2 - for 12 muffins""},{""item"":""Greek yogurt"",""quantity"":""1/2 cup (plain) - for 12 muffins""},{""item"":""Honey or maple syrup"",""quantity"":""1/4 cup - for 12 muffins""},{""item"":""Vanilla extract"",""quantity"":""1 teaspoon - for 12 muffins""},{""item"":""Whole wheat flour"",""quantity"":""1 cup - for 12 muffins""},{""item"":""Oat flour"",""quantity"":""1/2 cup (or additional whole wheat flour) - for 12 muffins""},{""item"":""Protein powder"",""quantity"":""1/2 cup (vanilla or unflavored) - for 12 muffins""}]}","[""step 1: Preheat oven to 350°F (175°C). Line a muffin tin with paper liners or lightly grease it."",""step 2: In a large bowl, mix mashed bananas, eggs, Greek yogurt, honey, and vanilla until well combined."",""step 3: In another bowl, whisk together whole wheat flour, oat flour, protein powder, baking soda, baking powder, cinnamon, and salt."",""step 4: Gradually stir the dry ingredients into the wet ingredients, mixing just until combined (do not overmix). Fold in walnuts if using."",""step 5: Divide batter evenly among 12 muffin cups. Bake for 18–20 minutes, until a toothpick inserted comes out clean. Let muffins cool.""]","{""serving_unit"":""per 1 serving"",""summary"":""These muffins are lower in sugar and higher in protein than typical muffins, with the goodness of whole grains and fruit."",""details"":{""Calories"":""150 kcal"",""Protein"":""7 g"",""Carbs"":""20 g"",""Fiber"":""3 g"",""Fat"":""4 g"",""Saturated_Fat"":""1 g"",""Sugars"":""8 g"",""Sodium"":""200 mg""}}","Unlike standard bakery muffins, these are designed with recovery in mind. Using whole wheat and oat flour increases fiber content, which supports gut health and provides lasting energy. Added protein (from protein powder, Greek yogurt, and eggs) makes each muffin a sneaky source of ~7 g protein, helpful for muscle repair and satiety. Bananas not only sweeten naturally but also contribute potassium and quick carbs for energy. The muffins are low in added sugar, preventing a spike-crash scenario. Essentially, you’re sneaking in antioxidants from spices and nuts. This is meal-prep magic – bake them on Sunday and you’ve got a nutritious treat ready for any time you need a quick breakfast or snack.","[""Recovery"",""Energy"",""Better Performance""]"
S-0014,Homemade Protein Granola Bars,Snack,Chewy Oat Bars for Endurance,20 minutes (plus 1–2 hours refrigeration),"{""serving_size"":""1 bar (Recipe makes 10–12 bars)"",""list"":[{""item"":""Rolled oats"",""quantity"":""2 cups - for 10-12 bars""},{""item"":""Protein powder"",""quantity"":""1/2 cup (vanilla or chocolate work well) - for 10-12 bars""},{""item"":""Ground flaxseed or chia seeds"",""quantity"":""1/4 cup (binder + fiber) - for 10-12 bars""},{""item"":""Almond butter (or peanut butter)"",""quantity"":""1/2 cup - for 10-12 bars""},{""item"":""Honey or brown rice syrup"",""quantity"":""1/3 cup (this helps bind; adjust sweetness to taste) - for 10-12 bars""},{""item"":""Dried cranberries or raisins"",""quantity"":""1/3 cup (chop if large) - for 10-12 bars""},{""item"":""Chopped almonds or peanuts"",""quantity"":""1/3 cup - for 10-12 bars""},{""item"":""Mini dark chocolate chips"",""quantity"":""1/4 cup (optional, for a bit of indulgence and antioxidants) - for 10-12 bars""}]}","[""step 1: In a large bowl, stir together oats, protein powder, flaxseed/chia seeds, dried cranberries, chopped nuts, and salt (and chocolate chips if using)."",""step 2: In a microwave-safe bowl (or small saucepan on stove), gently heat the almond butter and honey together for about 20–30 seconds until warm and easier to mix. Stir in vanilla extract."",""step 3: Pour the warm nut butter-honey mixture into the dry ingredients. Stir, using a sturdy spoon or your hands (easier with hands) to combine everything well. It should form a sticky dough. If it’s too dry and crumbly to hold together, add water or milk one tablespoon at a time until the mixture holds when pressed."",""step 4: Line an 8×8 inch baking pan with parchment paper (or use a silicone pan). Transfer the mixture into the pan and press it firmly down into an even layer, packing it well (use the back of a measuring cup or your palms)."",""step 5: Refrigerate the pan for at least 1–2 hours to firm up (no baking needed)."",""step 6: Once set, lift the whole block out using the parchment and place on a cutting board. Cut into bars (10 or 12, depending on how big you want them). Wrap each bar in parchment or plastic, or store in an airtight container in the fridge. They hold together best when kept cold, but are fine at room temp for a day or so (they might get a bit softer).""]","{""serving_unit"":""per 1 serving"",""summary"":""These bars are balanced: the carbs from oats and dried fruit give quick and sustained energy, the protein from powder and nuts aids recovery, and the fats from nut butter and seeds keep you satiated and provide anti-inflammatory omega-3s."",""details"":{""Calories"":""220 kcal"",""Protein"":""10 g"",""Carbs"":""25 g"",""Fiber"":""5 g"",""Fat"":""10 g"",""Saturated_Fat"":""2 g"",""Sugars"":""8 g"",""Sodium"":""75 mg""}}","These DIY granola bars are chewy and satisfying, and unlike many store-bought bars, they’re full of ingredients you can trust. Oats provide soluble fiber and steady carbs for endurance. Nut butter and added protein powder boost the protein content to aid muscle repair, effectively turning these into true protein bars that can compete with packaged ones. The presence of flax or chia seeds adds omega-3 fats for anti-inflammatory benefits and extra fiber for gut health. Meanwhile, a bit of dried fruit offers natural sugars to quickly replenish energy stores, and dark chocolate chips (if added) give a dose of antioxidants and a treat factor. Overall, these bars are a convenient way to fuel up or recover without the blood sugar spike of candy bars, making them perfect for athletes or anyone needing a nutritious energy boost on the go.","[""Recovery"",""Energy"",""Better Performance""]"
B-0014,Kimchi & Egg Brown Rice Bowl,Breakfast,Probiotic-Powered Savory Start,10 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Cooked brown rice"",""quantity"":""1 cup (preferably warm)""},{""item"":""Egg"",""quantity"":""1 large, fried or sunny-side up""},{""item"":""Kimchi"",""quantity"":""1/2 cup (fermented spicy cabbage)""},{""item"":""Baby spinach"",""quantity"":""1 cup (lightly sautéed or steamed)""},{""item"":""Green onions"",""quantity"":""1 tbsp, chopped (for garnish)""},{""item"":""Sesame seeds"",""quantity"":""1 tsp (for garnish, optional)""},{""item"":""Low-sodium soy sauce or tamari"",""quantity"":""1 tsp (for drizzling)""},{""item"":""Sesame oil"",""quantity"":""1/2 tsp (for flavor, optional)""}]}","[""step 1: Place warm brown rice in bowl. Top with sautéed spinach and a generous heap of kimchi."",""step 2: Fry the egg to desired doneness; place it on top of the bowl."",""step 3: Drizzle with soy sauce and sesame oil. Garnish with chopped green onions and seeds.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 350 Calories, 15g Protein, 6g Fiber. Quality protein and ample complex carbs restore glycogen and energy."",""details"":{""Calories"":""350 kcal"",""Protein"":""15 g"",""Carbs"":""45 g"",""Fiber"":""6 g"",""Fat"":""10 g"",""Saturated_Fat"":""2.5 g"",""Sugars"":""4 g"",""Sodium"":""350 mg""}}","The **Kimchi is rich in probiotics** to support your gut microbiome, which helps reduce inflammation and promote muscle recovery. Spinach adds **magnesium**, linked to better sleep quality, and iron combats fatigue. This breakfast supports your recovery and fuels performance.","[""Recovery"",""Energy"",""Better Performance""]"
B-0015,Chocolate Almond Buckwheat Porridge,Breakfast,Overnight Fiber & Protein Fuel,5 minutes (plus overnight soak),"{""serving_size"":""1 serving"",""list"":[{""item"":""Buckwheat groats"",""quantity"":""1/4 cup (dry)""},{""item"":""Milk (dairy or unsweetened almond milk)"",""quantity"":""1 cup""},{""item"":""Greek yogurt"",""quantity"":""1/4 cup (plain, with live cultures)""},{""item"":""Cocoa powder (unsweetened)"",""quantity"":""1 tbsp""},{""item"":""Almond butter"",""quantity"":""1 tbsp""},{""item"":""Ground flaxseed"",""quantity"":""1 tbsp (adds fiber and omega-3s)""},{""item"":""Honey or maple syrup"",""quantity"":""1 tsp (optional, for sweetness)""},{""item"":""Sliced almonds"",""quantity"":""1 tbsp (for topping)""}]}","[""step 1: In a jar or bowl, combine groats, milk, yogurt, cocoa, nut butter, flaxseed, and honey (optional)."",""step 2: Cover and refrigerate overnight (at least 6 hours) to soften groats."",""step 3: Stir well in morning, loosen with milk if thick. Top with almonds and fresh berries.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 400 Calories, 18g Protein, 10g Fiber. High-quality fiber feeds gut bacteria and supports digestion."",""details"":{""Calories"":""400 kcal"",""Protein"":""18 g"",""Carbs"":""50 g"",""Fiber"":""10 g"",""Fat"":""15 g"",""Saturated_Fat"":""3 g"",""Sugars"":""14 g"",""Sodium"":""110 mg""}}","Provides **~18 grams of protein** for muscle repair, essential during low recovery. Almonds contribute **magnesium** for improved sleep quality. **Cocoa polyphenols** combat inflammation, and **probiotics** aid gut health and energy.","[""Recovery"",""Energy"",""Better Performance""]"
B-0016,Mocha Banana Protein Smoothie,Breakfast,Morning Mocha for Energy & Focus,5 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Banana"",""quantity"":""1 medium (preferably frozen, for creaminess)""},{""item"":""Brewed coffee (cooled)"",""quantity"":""1/4 cup (or 1 tsp instant coffee powder)""},{""item"":""Milk or almond milk"",""quantity"":""3/4 cup""},{""item"":""Protein powder"",""quantity"":""1 scoop (vanilla or chocolate flavor; ~20–25 g protein)""},{""item"":""Cocoa powder"",""quantity"":""2 tsp (unsweetened)""},{""item"":""Baby spinach"",""quantity"":""1 handful (about 1 cup lightly packed, optional – boosts nutrients without affecting flavor)""},{""item"":""Peanut butter"",""quantity"":""1 tbsp (for healthy fats and protein)""},{""item"":""Ice"",""quantity"":""a few cubes (if banana isn’t frozen, to chill the smoothie)""}]}","[""step 1: Add all ingredients (banana, coffee, milk, protein powder, cocoa, spinach, peanut butter, and ice) to the blender."",""step 2: Blend on high until completely smooth and creamy."",""step 3: Pour and enjoy immediately.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 350 Calories, 28g Protein, 6g Fiber. High protein (≥25 g) aids muscle recovery and mixed ingredients stabilize blood sugar."",""details"":{""Calories"":""350 kcal"",""Protein"":""28 g"",""Carbs"":""40 g"",""Fiber"":""6 g"",""Fat"":""10 g"",""Saturated_Fat"":""2.5 g"",""Sugars"":""18 g"",""Sodium"":""150 mg""}}",Delivers high protein (≥25 g) to aid muscle recovery. **Caffeine improves alertness and performance** (helpful for suboptimal sleep). Spinach provides **iron and magnesium** to support energy and muscle function. Protein/fats ensure blood sugar stability and better recovery.,"[""Energy"",""Better Performance"",""Recovery""]"
B-0017,Sauerkraut & Egg Breakfast Burrito,Breakfast,Gut-Friendly Power Wrap,10 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Whole-grain tortilla"",""quantity"":""1 medium (8-inch)""},{""item"":""Eggs"",""quantity"":""2 large""},{""item"":""Black beans"",""quantity"":""1/4 cup (cooked or canned, drained)""},{""item"":""Sauerkraut"",""quantity"":""1/4 cup (fermented cabbage, drained)""},{""item"":""Red bell pepper"",""quantity"":""1/4 cup, diced (adds vitamin C and crunch)""},{""item"":""Baby kale or spinach"",""quantity"":""1/2 cup (chopped)""},{""item"":""Olive oil"",""quantity"":""1 tsp (for cooking)""},{""item"":""Cheddar or Swiss cheese"",""quantity"":""2 tbsp, shredded (optional for extra flavor/protein)""}]}","[""step 1: Sauté pepper/greens in oil; scramble with eggs/beans until set."",""step 2: Warm tortilla; place egg scramble, cheese (opt), and sauerkraut in center."",""step 3: Fold tightly into a burrito (opt. briefly toast to seal)."",""step 4: Serve immediately with hot sauce (optional).""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 420 Calories, 24g Protein, 8g Fiber. Hearty burrito packing protein, fiber, and probiotics."",""details"":{""Calories"":""420 kcal"",""Protein"":""24 g"",""Carbs"":""38 g"",""Fiber"":""8 g"",""Fat"":""18 g"",""Saturated_Fat"":""5 g"",""Sugars"":""5 g"",""Sodium"":""650 mg""}}","Provides **~24g protein** for muscle repair. **Sauerkraut is rich in probiotics** that bolster gut health, lower inflammation, and enhance recovery. Bell pepper adds **vitamin C** for tissue repair, and leafy greens contribute **magnesium**. Balanced macros provide sustained energy and support digestion.","[""Recovery"",""Energy"",""Better Performance""]"
B-0018,Pumpkin Spice Protein Pancakes,Breakfast,Fall-Flavored Muscle Fuel,15 minutes,"{""serving_size"":""1 serving (~3 pancakes)"",""list"":[{""item"":""Oat flour or whole-wheat flour"",""quantity"":""1/4 cup (you can blitz oats into flour)""},{""item"":""Vanilla protein powder"",""quantity"":""1 scoop (~20 g protein)""},{""item"":""Egg"",""quantity"":""1 large (binds batter and adds protein)""},{""item"":""Pumpkin puree"",""quantity"":""1/4 cup (canned or homemade)""},{""item"":""Milk (or almond milk)"",""quantity"":""1/4 cup""},{""item"":""Baking powder"",""quantity"":""1/2 tsp (for fluffiness)""},{""item"":""Cinnamon"",""quantity"":""1/2 tsp""},{""item"":""Ground ginger"",""quantity"":""1/4 tsp""}]}","[""step 1: Whisk dry ingredients. Mix wet ingredients separately (pumpkin, egg, milk). Combine until just mixed."",""step 2: Cook batter on oiled skillet for 2–3 minutes per side until golden."",""step 3: Stack pancakes; top with Greek yogurt (probiotics), walnuts/pecans, and optional maple syrup.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 380 Calories, 28g Protein, 6g Fiber. Strategically formulated for muscle recovery and gut health."",""details"":{""Calories"":""380 kcal"",""Protein"":""28 g"",""Carbs"":""40 g"",""Fiber"":""6 g"",""Fat"":""12 g"",""Saturated_Fat"":""3 g"",""Sugars"":""12 g"",""Sodium"":""300 mg""}}","Provides nearly **30g of protein** for muscle rebuilding. **Ginger reduces post-exercise muscle soreness**. **Greek yogurt adds probiotics** and walnuts supply **omega-3 fats**, enhancing recovery benefits. The **magnesium in pumpkin/grains** supports muscle relaxation and can improve your next sleep cycle.","[""Recovery"",""Better Performance"",""Energy""]"
B-0019,Berry Yogurt French Toast,Breakfast,High-Protein Morning Treat,10 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Whole-grain bread"",""quantity"":""2 slices (preferably day-old, for sturdiness)""},{""item"":""Eggs"",""quantity"":""1 large + 1 egg white (or use 2 whole eggs for simplicity)""},{""item"":""Milk"",""quantity"":""2 tbsp""},{""item"":""Cinnamon"",""quantity"":""1/4 tsp""},{""item"":""Vanilla extract"",""quantity"":""1/4 tsp (optional, for flavor)""},{""item"":""Greek yogurt"",""quantity"":""1/2 cup (plain; use as topping)""},{""item"":""Mixed berries"",""quantity"":""1 cup (e.g., strawberries, blueberries)""},{""item"":""Honey"",""quantity"":""1 tsp (to drizzle on top, optional)""}]}","[""step 1: Whisk egg, milk, cinnamon, and vanilla for custard."",""step 2: Soak whole-grain bread slices in custard for 15–20 seconds per side."",""step 3: Cook on oiled skillet for 3 minutes per side until golden."",""step 4: Top with Greek yogurt (probiotics), mixed berries (antioxidants), and optional honey.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 320 Calories, 20g Protein, 8g Fiber. High-quality protein and gut-friendly fiber for muscle recovery and steady energy."",""details"":{""Calories"":""320 kcal"",""Protein"":""20 g"",""Carbs"":""40 g"",""Fiber"":""8 g"",""Fat"":""9 g"",""Saturated_Fat"":""4.5 g"",""Sugars"":""18 g"",""Sodium"":""300 mg""}}","Provides **~20 g of high-quality protein** for muscle repair. **Greek yogurt adds probiotic cultures** to enhance gut health and reduce inflammation. Mixed berries add **antioxidants** that fight inflammation and oxidative stress. Whole-grain base provides stable, sustained energy.","[""Recovery"",""Energy"",""Better Performance""]"
